GENEID	GeneSymbol	log2FoldChange	adj_pvalue	pvalue	Comparison
ENSMUSG00000064068	Mtx1	-0.10371202304838315	1	0.43155941991491237	Infected_vs_Non_Infected
ENSMUSG00000064080	Fbln2	0.13270772728207922	1	0.5804391433080167	Infected_vs_Non_Infected
ENSMUSG00000064081	Gm8973	2.0152708553609258	1	0.21128483539027654	Infected_vs_Non_Infected
ENSMUSG00000064090	Vrk2	0.07977350449900748	1	0.6844737733580505	Infected_vs_Non_Infected
ENSMUSG00000064105	Cnnm2	0.023029403912918953	1	0.8817670517730645	Infected_vs_Non_Infected
ENSMUSG00000064109	Hcst	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000064115	Cadm2	-0.16631372663086136	1	0.865343285067001	Infected_vs_Non_Infected
ENSMUSG00000064120	Mocs1	-0.12799679842302	0.8160765576443206	0.47776361350730384	Infected_vs_Non_Infected
ENSMUSG00000064125	Prr36	-0.7682808596100437	1	0.6615747006003567	Infected_vs_Non_Infected
ENSMUSG00000064127	Med14	0.07308542830278913	0.9850543196982499	0.526917393004809	Infected_vs_Non_Infected
ENSMUSG00000064128	Cenpj	0.786671051005762	0.19489045083076986	0.0025693004530716827	Infected_vs_Non_Infected
ENSMUSG00000064137	Rhox8	-2.498071530465216	1	0.17968958467113688	Infected_vs_Non_Infected
ENSMUSG00000064138	Fam172a	0.2622044940277185	0.6999540079352303	0.08529797761031048	Infected_vs_Non_Infected
ENSMUSG00000064140	Trim38	-1.3881021251619334	1	0.2519808908612204	Infected_vs_Non_Infected
ENSMUSG00000064141	Zfp69	-0.05522746390383553	1	0.8948999189876827	Infected_vs_Non_Infected
ENSMUSG00000064145	Arih2	-0.04544407556596096	0.8883562118566072	0.7189469227268737	Infected_vs_Non_Infected
ENSMUSG00000064147	Rab44	-0.22204976484882977	1	0.8140360784638799	Infected_vs_Non_Infected
ENSMUSG00000064158	Izumo1	2.30495773646005	1	0.23812303993160416	Infected_vs_Non_Infected
ENSMUSG00000064168	Hist1h2bh	0.038635248020598624	1	0.9458268444824866	Infected_vs_Non_Infected
ENSMUSG00000064177	Ghrl	-0.73776133998879	0.11760776728299596	0.006090385780562943	Infected_vs_Non_Infected
ENSMUSG00000064179	Tnnt1	0.3636758294628464	1	0.5316443712019716	Infected_vs_Non_Infected
ENSMUSG00000064181	Rab3ip	0.02888264397910183	0.9483001238766241	0.8346427018584012	Infected_vs_Non_Infected
ENSMUSG00000064193	Gm4735	0.014375643942947491	1	0.9466234781775091	Infected_vs_Non_Infected
ENSMUSG00000064194	Zfp936	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064201	Krt2	-0.9415345907378457	1	0.7208067172787203	Infected_vs_Non_Infected
ENSMUSG00000064202	4430402I18Rik	0.5341840053941412	1	0.3173044710450934	Infected_vs_Non_Infected
ENSMUSG00000064208	Gm10145	-0.31003955210186557	0.640830470571358	0.08720374244172796	Infected_vs_Non_Infected
ENSMUSG00000064210	Ano6	0.23453329545508333	0.6695787499618133	0.27682148710664456	Infected_vs_Non_Infected
ENSMUSG00000064213	Defa24	-1.5096169245312656	1	1	Infected_vs_Non_Infected
ENSMUSG00000064215	Ifi27	0.6688633984539523	0.009673264429131098	3.97310676470988e-5	Infected_vs_Non_Infected
ENSMUSG00000064220	Hist2h2aa1	-0.36795939957876606	0.004701797531077382	2.2664277528524107e-5	Infected_vs_Non_Infected
ENSMUSG00000064224	Gsdma3	0.5371203858511546	1	0.5526651719335562	Infected_vs_Non_Infected
ENSMUSG00000064225	Paqr9	-1.1970454820002154	1	0.6015997225758576	Infected_vs_Non_Infected
ENSMUSG00000064231	Gm5321	1.0095409749476636	1	0.3105406540074319	Infected_vs_Non_Infected
ENSMUSG00000064246	Chil1	0.9541218019475426	1	0.6153789925957927	Infected_vs_Non_Infected
ENSMUSG00000064247	Plcxd1	1.7534611945467535	1	0.48130281363880667	Infected_vs_Non_Infected
ENSMUSG00000064254	Ethe1	-0.5179189427523667	0.15719354249378417	0.010341382342694404	Infected_vs_Non_Infected
ENSMUSG00000064262	Gimap8	0.3483543370703794	0.9643549338061068	0.2442481420081113	Infected_vs_Non_Infected
ENSMUSG00000064264	Zfp428	0.14927367234913053	1	0.7287020251065819	Infected_vs_Non_Infected
ENSMUSG00000064267	Hvcn1	0.27034155836784907	1	0.43830683826489053	Infected_vs_Non_Infected
ENSMUSG00000064280	Ccdc146	0.1884886823268749	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000064281	Rpl19-ps1	-0.3360985809851837	1	0.15704320902293228	Infected_vs_Non_Infected
ENSMUSG00000064284	Cdpf1	-0.3091652482652791	0.75111730139315	0.10767818819740414	Infected_vs_Non_Infected
ENSMUSG00000064288	Hist1h4k	-0.06468632649828088	1	0.8285368830453668	Infected_vs_Non_Infected
ENSMUSG00000064289	Tank	0.06793815108879082	0.9046713997369176	0.6891882424437656	Infected_vs_Non_Infected
ENSMUSG00000064294	Aox3	0.3370548587313547	1	0.5410307376423567	Infected_vs_Non_Infected
ENSMUSG00000064299	4921528I07Rik	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064302	Clasp1	0.022559150106664802	0.9970942387512663	0.8230666011780804	Infected_vs_Non_Infected
ENSMUSG00000064307	Lrrc51	0.07060644309392106	1	0.8467869894173141	Infected_vs_Non_Infected
ENSMUSG00000064317	Gm10146	0.1488254009888935	1	0.7350188241580736	Infected_vs_Non_Infected
ENSMUSG00000064325	Hhip	0.04691306740082355	1	0.8687227491731908	Infected_vs_Non_Infected
ENSMUSG00000064326	Siva1	-0.17100003682495946	1	0.5624348088631121	Infected_vs_Non_Infected
ENSMUSG00000064330	Pde6h	2.4466780030473694	1	0.27472557360287725	Infected_vs_Non_Infected
ENSMUSG00000064336	mt-Tf	-0.29521465575076705	1	0.7821262004425478	Infected_vs_Non_Infected
ENSMUSG00000064337	mt-Rnr1	-0.13989691801310875	0.5762097978021994	0.19150293686358386	Infected_vs_Non_Infected
ENSMUSG00000064338	mt-Tv	0.612646701449599	1	0.22790938240328887	Infected_vs_Non_Infected
ENSMUSG00000064339	mt-Rnr2	-0.04775909629036221	0.8754675841861721	0.6523908999553975	Infected_vs_Non_Infected
ENSMUSG00000064340	mt-Tl1	0.7257441872588007	1	0.5207530054692411	Infected_vs_Non_Infected
ENSMUSG00000064341	mt-Nd1	0.20588544686383825	0.527779147146125	0.15532873498628283	Infected_vs_Non_Infected
ENSMUSG00000064342	mt-Ti	0.5401235321882644	1	0.6386082869185696	Infected_vs_Non_Infected
ENSMUSG00000064343	mt-Tq	1.2128629867515828	1	0.5320784482485366	Infected_vs_Non_Infected
ENSMUSG00000064344	mt-Tm	0.6130049848403276	1	0.20471434581924958	Infected_vs_Non_Infected
ENSMUSG00000064345	mt-Nd2	0.32185868714738536	0.3441516620292112	0.05699664788486246	Infected_vs_Non_Infected
ENSMUSG00000064346	mt-Tw	0.3867830503081138	1	0.6329241562287171	Infected_vs_Non_Infected
ENSMUSG00000064347	mt-Ta	0.3377615122170923	1	0.6748926314940057	Infected_vs_Non_Infected
ENSMUSG00000064348	mt-Tn	0.07552030300752162	1	0.9554699188363146	Infected_vs_Non_Infected
ENSMUSG00000064350	mt-Ty	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064351	mt-Co1	0.05509881539152016	0.8029094878380006	0.6257811103049891	Infected_vs_Non_Infected
ENSMUSG00000064352	mt-Ts1	-0.00692467569393012	1	0.9923120722952454	Infected_vs_Non_Infected
ENSMUSG00000064353	mt-Td	-0.09293072753703026	1	0.9232242517930476	Infected_vs_Non_Infected
ENSMUSG00000064354	mt-Co2	0.1730983401234327	0.62032734800811	0.23169205424794304	Infected_vs_Non_Infected
ENSMUSG00000064355	mt-Tk	0.17936524893602973	1	0.8478457471359239	Infected_vs_Non_Infected
ENSMUSG00000064356	mt-Atp8	0.37626526389246767	0.21053618131117852	0.01818786527406716	Infected_vs_Non_Infected
ENSMUSG00000064357	mt-Atp6	-0.1308999788479081	0.5583165769399315	0.1827581709493915	Infected_vs_Non_Infected
ENSMUSG00000064358	mt-Co3	0.061437902918110826	0.8172598085993594	0.63335735060096	Infected_vs_Non_Infected
ENSMUSG00000064359	mt-Tg	-0.2931853256808303	0.6838731142287271	0.2739535897437411	Infected_vs_Non_Infected
ENSMUSG00000064360	mt-Nd3	-0.07693472500137238	0.8781219191304359	0.6627150912736641	Infected_vs_Non_Infected
ENSMUSG00000064363	mt-Nd4	0.18301201279845902	0.5164191071966473	0.18957381540978563	Infected_vs_Non_Infected
ENSMUSG00000064364	mt-Th	1.3996847505155385	1	0.09058081254046957	Infected_vs_Non_Infected
ENSMUSG00000064366	mt-Tl2	0.18848868232687457	1	0.9551635720284317	Infected_vs_Non_Infected
ENSMUSG00000064367	mt-Nd5	0.10181269755193438	0.793564448175296	0.4659597252225274	Infected_vs_Non_Infected
ENSMUSG00000064368	mt-Nd6	0.6616392960129375	0.045802939912468366	0.0014537529407431177	Infected_vs_Non_Infected
ENSMUSG00000064369	mt-Te	1.2905094125479346	1	0.48556171661916486	Infected_vs_Non_Infected
ENSMUSG00000064370	mt-Cytb	0.10627938339737228	0.8021425981515136	0.4623372771368442	Infected_vs_Non_Infected
ENSMUSG00000064371	mt-Tt	1.459554573921226	1	0.6626867591896267	Infected_vs_Non_Infected
ENSMUSG00000064372	mt-Tp	0.6976019232494036	1	0.17308087436438907	Infected_vs_Non_Infected
ENSMUSG00000064373	Sepp1	-0.06652259868892887	0.8882382750473549	0.6547016764384828	Infected_vs_Non_Infected
ENSMUSG00000064380	Gm26448	0.25130337925441953	1	0.596934648547011	Infected_vs_Non_Infected
ENSMUSG00000064382	Gm26447	1.0577230139824199	1	0.06314415057408636	Infected_vs_Non_Infected
ENSMUSG00000064387	Snora73a	-0.7523884759487325	0.6753515555811433	0.07922935950712189	Infected_vs_Non_Infected
ENSMUSG00000064390	Rnu73b	-0.9725214580125188	1	0.48983033188549496	Infected_vs_Non_Infected
ENSMUSG00000064395	Gm23623	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064399	Gm23629	1.615604368777655	1	0.5370854719583409	Infected_vs_Non_Infected
ENSMUSG00000064403	Gm23928	-1.4755134993077124	1	0.36308391726269035	Infected_vs_Non_Infected
ENSMUSG00000064405	Gm23925	-1.7299962650563183	1	0.603108145894881	Infected_vs_Non_Infected
ENSMUSG00000064408	Gm23924	2.134691890898875	1	0.36574101858645974	Infected_vs_Non_Infected
ENSMUSG00000064409	n-R5s40	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064410	Gm22247	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064414	n-R5s215	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064427	Gm22748	1.4613640989681076	1	0.5731580713056004	Infected_vs_Non_Infected
ENSMUSG00000064432	Gm25587	0.18848868232687493	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000064437	Snord49b	1.3406181888173274	1	0.3977380176117583	Infected_vs_Non_Infected
ENSMUSG00000064440	Gm26224	0.8529612647344472	1	0.7770330846251841	Infected_vs_Non_Infected
ENSMUSG00000064441	Snord37	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064442	Gm26225	1.8291231796883862	1	0.45277547154128467	Infected_vs_Non_Infected
ENSMUSG00000064443	Gm26226	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064450	Snord68	-2.1656156322141227	1	0.4754113712136218	Infected_vs_Non_Infected
ENSMUSG00000064451	Snora23	0.1584492674460362	1	0.8741536040970351	Infected_vs_Non_Infected
ENSMUSG00000064453	Snord21	0.3493954413727757	1	0.2811236693885892	Infected_vs_Non_Infected
ENSMUSG00000064455	n-R5s56	1.5947510694168818	1	2.9585865204348027e-4	Infected_vs_Non_Infected
ENSMUSG00000064460	Gm25080	1.3276566455295675	1	0.38089825676089484	Infected_vs_Non_Infected
ENSMUSG00000064489	Gm23296	2.2229107735620106	1	0.4866650523869901	Infected_vs_Non_Infected
ENSMUSG00000064493	Snora28	0.8594471794864369	1	0.6576028442760347	Infected_vs_Non_Infected
ENSMUSG00000064494	Gm22063	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064495	Gm24313	0.18848868232687532	1	0.9551635720284315	Infected_vs_Non_Infected
ENSMUSG00000064500	Gm25296	1.6527522144819853	1	0.06935422410581359	Infected_vs_Non_Infected
ENSMUSG00000064508	n-R5s96	2.344385801141538	1	0.29994884771084035	Infected_vs_Non_Infected
ENSMUSG00000064512	Gm22456	-0.5137055059141392	1	0.6734407996426696	Infected_vs_Non_Infected
ENSMUSG00000064513	Gm22457	0.7726112855449819	1	0.5995231699368903	Infected_vs_Non_Infected
ENSMUSG00000064515	n-R5s162	3.1759767189741157	1	0.07602302565917783	Infected_vs_Non_Infected
ENSMUSG00000064517	Gm22454	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064522	Gm26442	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064525	Gm26440	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064540	Snord42a	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064542	Gm22980	1.8817448697189902	1	0.27103586115189393	Infected_vs_Non_Infected
ENSMUSG00000064548	n-R5s65	0.824242856197903	1	0.45916176588003327	Infected_vs_Non_Infected
ENSMUSG00000064549	Gm22977	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064554	n-R5s173	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064558	Gm24620	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000064563	Snora7a	0.3151341839468284	1	0.5949573988984157	Infected_vs_Non_Infected
ENSMUSG00000064577	Gm25799	-0.2214376157155037	1	0.9408151068923608	Infected_vs_Non_Infected
ENSMUSG00000064586	Gm25132	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064600	Gm25636	0.958715355793218	1	0.5711442857762956	Infected_vs_Non_Infected
ENSMUSG00000064602	Snora41	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064604	Snora44	0.15803426651313782	1	0.8229508476427486	Infected_vs_Non_Infected
ENSMUSG00000064605	Gm22220	-0.4362223256143452	1	0.7731178237955724	Infected_vs_Non_Infected
ENSMUSG00000064612	Gm26457	0.8243068469012175	1	0.8055637444130006	Infected_vs_Non_Infected
ENSMUSG00000064617	n-R5s176	2.7859815645404775	1	0.2379147835964803	Infected_vs_Non_Infected
ENSMUSG00000064620	Gm22303	0.1884886823268749	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000064621	Gm26922	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000064626	Gm22306	1.273463862907217	1	0.4895917777366072	Infected_vs_Non_Infected
ENSMUSG00000064632	Gm25142	3.181466790681439	1	0.14024781134096426	Infected_vs_Non_Infected
ENSMUSG00000064634	Gm22620	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064637	Snora20	0.9929338020528166	1	0.4074414012661915	Infected_vs_Non_Infected
ENSMUSG00000064646	Gm23300	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064647	Gm23301	-0.11001272389360063	1	0.8759132207229987	Infected_vs_Non_Infected
ENSMUSG00000064653	Gm26129	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000064655	Gm25788	-1.896109975735934	1	0.2493802836922892	Infected_vs_Non_Infected
ENSMUSG00000064666	Snora52	2.4438584072328853	1	0.06424220704138593	Infected_vs_Non_Infected
ENSMUSG00000064672	Gm22806	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064673	Gm22805	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064682	Gm25813	0.18848868232687457	1	0.9551635720284317	Infected_vs_Non_Infected
ENSMUSG00000064686	Gm25810	1.4013765913440064	1	0.6755986793210249	Infected_vs_Non_Infected
ENSMUSG00000064689	Gm25815	1.9971775246672299	1	0.4708404460511956	Infected_vs_Non_Infected
ENSMUSG00000064694	Gm24146	0.17398659052050863	1	0.5291222330139455	Infected_vs_Non_Infected
ENSMUSG00000064696	Gm24148	-1.3543177178538246	1	0.4681515100050026	Infected_vs_Non_Infected
ENSMUSG00000064702	Gm24950	-0.13564667664237534	1	0.8994424337457063	Infected_vs_Non_Infected
ENSMUSG00000064714	n-R5s62	2.5762476935355645	1	4.057776749766326e-4	Infected_vs_Non_Infected
ENSMUSG00000064717	Gm24208	1.4877289134174354	1	0.6564547789138293	Infected_vs_Non_Infected
ENSMUSG00000064721	Gm25855	-1.800391164902651	1	0.5827126339435749	Infected_vs_Non_Infected
ENSMUSG00000064724	Gm25852	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064735	Gm23057	1.4013765913440064	1	0.6755986793210249	Infected_vs_Non_Infected
ENSMUSG00000064738	Gm23054	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064739	Gm23055	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064741	Snord14a	0.5107291471861388	1	0.6340696270966184	Infected_vs_Non_Infected
ENSMUSG00000064742	Gm24705	1.4013765913440064	1	0.6755986793210249	Infected_vs_Non_Infected
ENSMUSG00000064743	Gm24856	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064745	Gm24708	1.5527003033100975	1	0.6420524238543572	Infected_vs_Non_Infected
ENSMUSG00000064748	n-R5s28	1.4374005058476969	0.13681062765642707	3.8429680347576737e-4	Infected_vs_Non_Infected
ENSMUSG00000064751	Gm26330	-0.28230398391408196	1	0.7877694147016818	Infected_vs_Non_Infected
ENSMUSG00000064755	Gm26328	1.8724695199137622	1	0.5723650383669735	Infected_vs_Non_Infected
ENSMUSG00000064767	Snord35b	-0.07243632811150488	1	0.9430068362853804	Infected_vs_Non_Infected
ENSMUSG00000064768	Snord60	0.01827366342874398	1	0.9786272133041523	Infected_vs_Non_Infected
ENSMUSG00000064770	n-R5s29	0.8732384209833302	1	0.7280432889060712	Infected_vs_Non_Infected
ENSMUSG00000064778	Snord59a	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064779	Gm22997	0.8284702705128505	1	0.7038596333102074	Infected_vs_Non_Infected
ENSMUSG00000064780	Snord95	1.4013765913440064	1	0.6755986793210249	Infected_vs_Non_Infected
ENSMUSG00000064782	Gm22685	1.4877289134174354	1	0.6564547789138293	Infected_vs_Non_Infected
ENSMUSG00000064795	Gm22423	1.5185906976806323	1	0.6496297227480092	Infected_vs_Non_Infected
ENSMUSG00000064796	Terc	0.5759370335649661	1	0.4109993885141966	Infected_vs_Non_Infected
ENSMUSG00000064798	n-R5s193	1.2119960474665838	0.08528297900315986	0.001595979922805951	Infected_vs_Non_Infected
ENSMUSG00000064802	Gm24036	2.2491070682040792	1	0.47923469594025053	Infected_vs_Non_Infected
ENSMUSG00000064816	Gm22357	0.4855744524885892	1	0.2055238696708303	Infected_vs_Non_Infected
ENSMUSG00000064822	Gm24292	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064823	Snord82	0.08945040820098163	1	0.8183239903264673	Infected_vs_Non_Infected
ENSMUSG00000064829	Gm22879	-0.27748398375660727	1	0.7461956367878949	Infected_vs_Non_Infected
ENSMUSG00000064833	Gm25926	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000064837	Snora75	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064840	Gm26204	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064841	Gm26205	2.0932009976391495	1	0.5258153871963964	Infected_vs_Non_Infected
ENSMUSG00000064844	Gm26202	0.6755415641484696	1	0.3675754052679323	Infected_vs_Non_Infected
ENSMUSG00000064853	Gm23442	-0.15428171938789964	1	0.7039971654080759	Infected_vs_Non_Infected
ENSMUSG00000064856	Gm23444	1.236977790408407	1	0.628317574812774	Infected_vs_Non_Infected
ENSMUSG00000064857	n-R5s25	1.0374384917047332	1	0.1595414034995375	Infected_vs_Non_Infected
ENSMUSG00000064858	Snora43	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064867	Gm25039	2.0224826583028124	1	0.5405347849023643	Infected_vs_Non_Infected
ENSMUSG00000064871	Snord58b	1.1136253816288042	1	0.3011592706294345	Infected_vs_Non_Infected
ENSMUSG00000064884	Gm24204	0.8693485361246561	1	0.7624283089086205	Infected_vs_Non_Infected
ENSMUSG00000064889	Gm24200	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064899	Snord118	3.545206918317219	1	0.03844375601294269	Infected_vs_Non_Infected
ENSMUSG00000064901	Snora21	1.8709233452340408	1	0.07976769808479489	Infected_vs_Non_Infected
ENSMUSG00000064906	n-R5s204	2.05711457314791	1	0.26976042645370113	Infected_vs_Non_Infected
ENSMUSG00000064923	Gm22042	2.9280466577379984	1	0.20545023483232816	Infected_vs_Non_Infected
ENSMUSG00000064925	Snora62	0.16220091215588084	1	0.765631114556139	Infected_vs_Non_Infected
ENSMUSG00000064930	Gm23723	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000064938	Mir3068	0.9207685644452203	1	0.543470500921827	Infected_vs_Non_Infected
ENSMUSG00000064941	Gm23238	-1.3183049526540167	1	0.37293691337355556	Infected_vs_Non_Infected
ENSMUSG00000064945	Rny3	1.2655190126979923	0.08674590881375673	6.158647116912879e-4	Infected_vs_Non_Infected
ENSMUSG00000064949	Snora61	-1.1267667146504048	1	0.36145555572453736	Infected_vs_Non_Infected
ENSMUSG00000064952	Gm24920	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000064959	n-R5s41	0.5277654571447424	1	0.7462541414440718	Infected_vs_Non_Infected
ENSMUSG00000064966	Snord15b	-0.5027600081676786	0.25281951509469414	0.023550209331500864	Infected_vs_Non_Infected
